Index,patentID,Title,Inventor,Assignee,Score,Publication_Date,Grant_Date,Priority_Date,Status,kw1,kw2,kw3,kw4,kw5,URL,Iteration,Citation_Forward,Citation_Backward
3655,CN112166361A,Optical element with stress distribution support structure,拉尔斯·亨利克森|弗拉基米尔·卡尔塔晓夫|珍妮·塔帕尼·凯皮奈恩,perlite_fail,686,2021-01-01,,2019-05-24,Pending,"tlens|2,TLens|2","deformable lens|4,refractive lens|2,transparent lens|14,non-fluid lens|3,polymer lens|2,tunable lens|3,tunable microlens|3","polymer|24,pzt film|1,piezoelectric actuators|6,piezoelectric film|1,lens body|45,piezoelectric actuator|5","oil|1,flexible membrane|1,cavity|8","auto focus|1,camera module|2,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/CN112166361A/en"")",2,,"CN101517452A,US20100165475A1,WO2016009078A1"
3681,JP2016048389A,Optical device with deformable piezoelectric actuation membrane,セバスチャン・ボリ|Sebastien Bolis|ステファン・モロー|Stephane Moreau,Office Of The Atomic Lenergy And Alternative Energies Cea,122,2016-04-07,2017-12-27,2009-09-15,Active,,liquid lens|13,"polymer|3,piezoelectric actuators|51,piezoelectric actuator|54","electrowetting|1,chamber|1,oil|2,flexible membrane|3,cavity|17","autofocus|5,auto focus|6,mobile phone cameras|1","=HYPERLINK(""https://patents.google.com/patent/JP2016048389A/en"")",2,"US8866920B2,CN102037717B,FR2950153B1,FR2950154B1,WO2011063347A2,SG10201503516VA,US8878950B2,KR101973822B1,KR20140045458A,US20130265459A1,KR20130024301A,US20130070060A1,CN107230236B,SG11201401363UA,US9412206B2,US9210392B2,CN104508681B,US20140002674A1,KR102111181B1,CN104685513B,WO2014043641A1,US20140092281A1,WO2014078443A1,US9462164B2,US9253380B2,US9774789B2,US8866912B2,US9888194B2,WO2014165244A1,US9124831B2,US9106784B2,WO2014153098A1,WO2014159779A1,US10122993B2,US9497429B2,US9633442B2,US9445003B1,EP2973476A4,WO2014150856A1,US9314980B2,DE102013103059B4,JP5979073B2,WO2015048694A2,US9264592B2,WO2015074078A1,US9456134B2,FR3015699B1,EP3100080A1,US10089740B2,FR3019315B1,US9247117B2,JP6187376B2,US9521319B2,US20150376000A1,US9890040B2,PT3170038T,JP2017531976A,US9942474B2,FR3037152B1,JP6457151B2,JP6485388B2,EP3529595A4,TWI597704B,JP2020507812A,IT201700029962A1,US11143594B2,US10482618B2,US10866406B2,US10677967B1,US10677966B1,JP2019164239A,EP3911978A1,KR20220051430A,US11302012B2,DE102020000482A1,US11290658B1","JPH08114703A,JPH10144975A,JPH11133210A,JP2000081504A,JP2002189193A,JP2004538507A,US20050030438A1,JP2005092175A,JP2006113108A,JP2010504555A,WO2008035984A2,WO2008100154A1,JP2010518444A,US20100182703A1,US20100195213A1,JP2010533887A,JP2010533886A,JP2013504778A,JP2014044446A"
3702,WO2019224367A1,Optical element with stress distributing supporting structure,Lars Henriksen|Vladimir Kartashov|Janne Tapani Kilpinen,Polight ASA,894,2019-11-28,,2018-05-24,,"tlens|2,polight|1,TLens®|1,TLens|2,poLight|1","deformable lens|4,refractive lens|2,micro lens|7,transparent lens|15,non-fluid lens|3,polymer lens|2,tunable lens|1","polymer|20,norway|1,pzt film|1,piezoelectric actuators|11,lens body|46,piezoelectric actuator|2","oil|2,cavity|10","auto focus|3,camera module|1,mobile phones|3,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/WO2019224367A1/en"")",2,,"WO2008035983A1,WO2008100154A1,US20100165475A1,WO2016009078A1"
3761,JP2016053735A,Optical device with piezoelectrically actuated deformable membrane shaped as continuous crown,ステファン・モロー|Stephane Moreau|セバスチャン・ボリ|Sebastien Bolis,Office Of The Atomic Lenergy And Alternative Energies Cea,146,2016-04-14,2018-07-18,2009-09-15,Active,,"focus lens|2,liquid lens|13,variable focus lens|2","polymer|4,piezoelectric element|4,piezoelectric actuators|25,piezoelectric actuator|21","electrowetting|1,chamber|1,oil|2,flexible membrane|2,cavity|17","autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/JP2016053735A/en"")",2,"FR2950153B1,FR2950154B1,US9360600B2,FR3015699B1,FR3019315B1,JP6187376B2,US9224022B2,US9890040B2,US20150376000A1,PT3170038T,FR3029644B1,KR102381748B1,EP3041058B1,FR3037152B1,WO2016202392A1,WO2017078189A1,TW201719916A,JP6485388B2,US10197787B2,TWI597704B,JP6878018B2,JP2020510245A,US11032455B2,JP6957271B2,US10677966B1,US10677967B1,CN108346683B,US11245065B1,US10962791B1,CN110661954A","JPH08114703A,JPH10144975A,JP2000081504A,WO2008035984A2,WO2008044938A1,WO2008100154A1,WO2009010559A1,JP5808328B2"
3825,JP2016188841A,Non-contact shape measurement device and scanning lens aberration correction method,森井　秀樹|Hideki Morii|秀樹 森井,Tokyo Precision,118,2016-11-04,2019-05-29,2015-03-30,Active,,"focus lens|23,focal lens|5,polymer lens|1,varifocal lens|9,variable focus lens|23",polymer|1,,,"=HYPERLINK(""https://patents.google.com/patent/JP2016188841A/en"")",2,,"JPH0934977A,JPH10227618A,JP2000171742A,JP2002357781A,US20050254027A1,JP2010085395A,WO2014016994A1,JP2015031929A"
3829,KR20190033324A,Asymmetric deformable lens,김정찬|김일환|이영은|이정수|장영일,Lg Electronics Inc,153,2019-03-29,2019-07-12,2017-09-21,,,"focus lens|1,deformable lens|20,single lens|1,variable focus lens|1","polymer|1,elastic body|1,squeezed|6",oil|2,camera module|1,"=HYPERLINK(""https://patents.google.com/patent/KR20190033324A/en"")",2,,"JPH11133210A,JP2001249202A,JP2002243918A,US20050231677A1,KR20070015193A,JP2006285183A,JP4989949B2,KR20090059419A,JP2009186935A,KR20100059683A,JP2010140550A,KR20100109729A,KR20120049235A,KR20110033073A,EP3054347A1,JP2014163963A,JP2016122117A,KR20170030416A"
3934,US10382701B2,Active imaging systems and method,Sean D. Keller|Gerald P. Uyeno,Raytheon Co,114,2017-07-27,2019-08-13,2016-11-08,Active,,"focusing lens|10,flexible lens|2,micro lens|1,polymer lens|26",polymer|26,"flexible membrane|5,fluid pressure|1,liquid crystal|4",,"=HYPERLINK(""https://patents.google.com/patent/US10382701B2/en"")",2,"US10621734B2,CN112147776A,KR20170093616A,US10955531B2,US10473923B2,CN111025321A","US4625108A,US4810088A,US4653905A,US4965453A,US5005979A,US5438873A,US6175383B1,US6215593B1,US6163372A,US20020113194A1,US6943873B2,US7575190B2,US6507685B1,US20030183746A1,US6950570B1,US20050271325A1,US8463080B1,US8989523B2,US8380025B2,US7583364B1,US20050237530A1,US20090142066A1,US8035822B2,US7376314B2,US20100128221A1,US7626152B2,US7760334B1,US7745771B2,US20090015658A1,US8368792B2,US20090278932A1,US20110164330A1,US8400619B1,US7786418B2,US8351114B2,US8081301B2,US20110181767A1,US8294879B2,US8817271B1,US20130044309A1,US8488253B2,US8237835B1,US20130021474A1,US20130100538A1,US20130301877A1,US20140152793A1,US20140190666A1,US20160006914A1,US20150207990A1,US8970740B2,WO2014200581A2,US20150185454A1,US20150285625A1,US20160182892A1,US20160182788A1,US20180081182A1,US20160309065A1"
4105,NL2020987A,Lens system,Maria Wolterink Edwin|Vladimirovna Shulepova Yelena,anteryon int b v_fail,124,2019-12-02,2020-01-07,2018-05-25,,,"aspherical lens|1,cemented lens|1,single lens|1","polymer|19,transparent layer|1,curved substrate|11,lens body|10",,"autofocus|1,auto focus|1,telephoto|4,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/NL2020987A/en"")",2,,"US20050275954A1,US20070275505A1,US20050286138A1,US20060066961A1,US20130265459A1,WO2015080582A1"
4111,US11048067B2,Lens system,Edwin Maria Wolterink|Yelena Vladimirovna Shulepova,Anteryon International Bv,134,2019-11-28,2021-06-29,2019-05-20,Active,,"aspherical lens|1,cemented lens|1,single lens|1","polymer|26,transparent layer|1,curved substrate|13,lens body|21",,"autofocus|1,auto focus|1,telephoto|3,mobile phones|1","=HYPERLINK(""https://patents.google.com/patent/US11048067B2/en"")",2,,"US5978151A,US20050275954A1,US20070275505A1,US20050259333A1,US20050286138A1,US20060066961A1,US20080118241A1,EP2113800A1,EP2116882A1,EP2113802A1,EP2163931A1,WO2009048320A1,JP2009251210A,US20090310232A1,US20110124373A1,US20110102660A1,US20120081595A1,US20120194926A1,US20130265459A1,WO2013157470A1,WO2015080582A1"
4411,CN108021834A,Variable depth of field scanning means and method,尤金·塞姆兰特·恩克里诺五世|詹瑞·科普兹·阿曼达|雷内·卡特库坦·小波瑞米奥|史蒂芬·乔尔·哈默|杰罗姆·莫哈多斯·普兹,Ncr Corp,115,2018-05-11,2020-12-22,2016-10-31,Active,,"focus lens|6,liquid lens|4,variable lens|24,variable focus lens|6",,,"depth of field|38,(DOF)|1,DOF|21","=HYPERLINK(""https://patents.google.com/patent/CN108021834A/en"")",2,"CN111753568A,CN112185030A","US20050218231A1,CN101632030A,US20080245872A1,CN102576403A,CN102194096A,US20140166758A1,CN103150539A,US9311515B2,CN205354047U,CN106303228A"
4467,KR20170030416A,Auto focusing device,경기욱|박봉제|김상연|남세광|박선택|윤성률,Korea Electronics And Communications Research Institute,105,2017-03-17,2020-03-02,2015-09-09,,,"focusing lens|2,focus lens|2,convex lens|23,plastic lens|1,transparent lens|1,eyepiece lens|4,glass lens|1,liquid lens|4,polymer lens|2,variable focus lens|1","polymer|19,piezoelectric element|5,lens body|43",liquid crystal|2,"microscopes|1,telescope|12","=HYPERLINK(""https://patents.google.com/patent/KR20170030416A/en"")",2,"KR20190033324A,KR20190078464A,KR101986756B1,US10996432B2","JPH11133210A,US20020118464A1,KR20150018924A"
4551,WO2019002523A1,A module with a plurality of cameras for integration in a mobile device,Nicolas Tallaron|Manu Hakola|Pierre Craen,Polight ASA,242,2019-01-03,,2017-06-30,,,"focus lens|2,deformable lens|27,flexible lens|4,focal lens|2","polymer|13,transparent layer|15,curved substrate|2,aspheric shape|2,thin, flexible glass surface|2,flexible glass surface|3,effective focal length|48,piezoelectric actuators|1,lens body|63,EFL|16,(EFL)|1","oil|3,fixed focus lens|2,voice coil motor|3,VCM |1","auto focus|2,camera module|9,depth of field|1,folding mirror|32,selfies|1,video conferencing|1,telephoto|5,wide-angle image|2,digital zoom|1,time of flight|2,mobile phones|2,telephoto lens|1,(OIS)|3,OIS|8,(DOF)|1,DOF|1,EFL camera|1","=HYPERLINK(""https://patents.google.com/patent/WO2019002523A1/en"")",2,"EP3842848A1,EP3816694A3,CN109803071B","CN101688976A,WO2014147060A1,WO2015001440A1,WO2015058157A1"
4687,JP2016149478A,"Thin film piezoelectric substrate, thin film piezoelectric element and method of manufacturing the same and head gimbal assembly having the same, hard disc device, ink jet head, variable focus lens and sensor",野口　隆男|Takao Noguchi|隆男 野口|偉 熊|Isamu Kuma|偉 熊|大助 飯塚|Daisuke Iizuka|大助 飯塚|一志 西山|Kazushi Nishiyama|一志 西山,Sae Magnetics Hk Ltd,287,2016-08-18,2019-12-11,2015-02-13,Active,,"focus lens|20,variable focus lens|20","polymer|1,elastic body|6,piezoelectric element|93,pzt film|4,piezoelectric film|91,lens body|6","chamber|5,voice coil motor|2,VCM |1",,"=HYPERLINK(""https://patents.google.com/patent/JP2016149478A/en"")",2,,"JPH02192459A,JP2004002150A,WO2005028207A1,JP2005185631A,JP2013068875A,WO2013164955A1,WO2014017635A1,JP2014106985A"
4836,CN110501816A,A kind of light path device changing light spot shape by extruding,易世值|陈廷庆|朱宸希,yangjiang yangdong light life technology_fail,104,2019-11-26,,2019-07-31,Pending,,"flexible lens|3,convex lens|5",squeezed|6,,,"=HYPERLINK(""https://patents.google.com/patent/CN110501816A/en"")",3,CN111365686A,"US20020005997A1,KR20090047307A,CN203965650U,US20180231778A1,CN207501050U,CN208011353U,CN208967595U,CN109917555A"
5574,TWI739296B,Voice coil motor to drive liquid lens and lens element therewith,夏太紅|楊川|王建文|江海霞|蔣磊|李鄧峰|居遠道,大陸商華為技術有限公司_fail,120,2021-01-16,2021-09-11,2019-02-28,,,liquid lens|106,squeezed|9,"voice coil motor|154,cavity|6","autofocus|28,auto focus|41,(OIS)|2,OIS|12","=HYPERLINK(""https://patents.google.com/patent/TWI739296B/en"")",3,"CN111736244B,CN210431574U,CN110750023A,CN112584001A,CN113225471A,CN111082637A,CN113163074A,CN111665677B,CN111447350B,CN113992814A,CN112351123A,CN112616004A,CN113589410A,CN113364959A,CN113960735A","US9207367B2,CN102116994A,CN109073791A,CN207946633U"
6166,CN109946769A,Reduce the system and method for vision system zoom lens drift,L·努恩宁克|E·O·洛扎诺|J·F·多拉多,Cognex Corp,119,2019-06-28,2021-05-11,2017-12-19,Active,,"adjustable lens|1,focusing lens|1,focus lens|56,convex lens|8,plano-convex lens|11,biconvex lens|13,integral lens|1,plano-concave|4,glass lens|1,plano convex|13,liquid lens|34,variable lens|1,variable focus lens|46","polymer|2,effective focal length|2,lens body|2","oil|1,cavity|1","autofocus|1,auto focus|1","=HYPERLINK(""https://patents.google.com/patent/CN109946769A/en"")",3,CN111638039A,"CN1882856A,US7436587B2,US20100231783A1,CN102483505A,CN102445756A,CN107209347A,CN106324815A"
6517,CN106687830B,Piezoelectric actuated optical lens,皮埃尔·克雷恩|约翰·菲尔|尼古拉斯·塔拉罗恩,pellet_fail,585,2017-05-17,2019-05-10,2015-07-17,Active,"polight|2,poLight|2","adjustable lens|1,deformable lens|26,flexible lens|1,tunable lens|1,tunable optical lens|1","polymer|5,piezoelectric actuators|33,lens body|25,piezoelectric actuator|67",oil|2,"digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/CN106687830B/en"")",3,"US7017775B2,ES2561756T3,ITUB20159497A1,EP3586175A1,WO2019002448A1,KR20210013176A,CN110132502B,TWI701474B,TWI704389B,RU2746857C1,WO2022207643A1",CN205809412U
6521,US10001629B2,Piezoelectrically actuated optical lens,Pierre Craen|John Phair|Nicolas Tallaron,Polight ASA,981,2017-07-13,2018-06-19,2015-07-17,Active,"polight|2,TLens®|3,poLight|2","focus lens|1,deformable lens|27,tunable lens|3,tunable microlens|5,tunable optical lens|2","polymer|5,norway|1,piezoelectric actuators|131,lens body|45,piezoelectric actuator|8",oil|1,"auto focus|3,camera module|1,mobile phones|2,digital camera|1,(OIS)|1,OIS|1","=HYPERLINK(""https://patents.google.com/patent/US10001629B2/en"")",3,"US20170075042A1,US7017775B2,ITUB20159497A1,EP3586175A1,WO2019002448A1,KR20210013176A,CN110132502B,TWI701474B,TWI704389B,RU2746857C1,WO2022207643A1","US20110038028A1,US20120170134A1,US20140104696A1,US20120300171A1,US20150338604A1"
6711,JP2016500830A,A method for optimizing the placement of piezoelectric actuators in micro-variable lens bodies,フェアー，ジョン|ムラール，ポール,Polight ASA,631,2016-01-14,2016-12-27,2013-09-18,Active,"tlens|1,polight|1,TLens®|1,TLens|1,T Lens|1","flexible lens|32,variable lens|2","polymer|1,piezoelectric element|15,pzt film|3,piezoelectric actuators|4,lens body|50,piezoelectric actuator|20","ring electrodes|1,voice coil motor|1,cavity|1","autofocus|1,auto focus|1,mobile phones|2,mobile phone cameras|1","=HYPERLINK(""https://patents.google.com/patent/JP2016500830A/en"")",3,"JP2017156453A,JP2019525448A,EP2208367B1,US8715152B2,DK2342905T3,EP3758394A1,US10034103B2,WO2016011044A1,US9924276B2,KR101793225B1,EP3888564A1,US10492010B2,US20170195806A1,KR101924613B1,EP3510796A4,WO2018093733A1,JP2020510245A,CN107576854B,JP2019152725A,CN110320671A,WO2019199680A1,CN109216536B,CN108933546A,CN109909140B,TWI704389B,CN110993684A,CN110927837A,CN111554756B","JP2007124440A,JP2010518444A,EP2199836A1"
6713,JP7063921B2,Lens assembly for optical image stabilization and focus adjustment,クレイン、ピエール|カルタショフ，ウラジミール|タパニ キルピネン、ジャン|タラロン、ニコラ|ヘンリクセン、ラース,Polight ASA,102,2020-08-27,2022-05-09,2018-06-28,Active,,"adjustable lens|1,deformable lens|1,flexible lens|2,convex lens|1,transparent lens|3,non-fluid lens|5,tunable lens|1","polymer|16,lens body|91,piezoelectric actuator|1","oil|2,cavity|1","autofocus|5,auto focus|4,mobile phones|2,microscopes|1,telescope|6,(OIS)|1,OIS|10,AR|1","=HYPERLINK(""https://patents.google.com/patent/JP7063921B2/en"")",3,,"JP2002243918A,JP2007333975A,JP2010504554A,JP2010518444A,JP2010518443A,JP2010533886A,JP2012518197A,US20170045649A1,JP2017521718A,JP2018525673A"
6749,CN111033344A,Module with multiple cameras for integration in a mobile device,尼古拉斯·塔拉罗恩|马努·哈科拉|皮埃尔·克雷恩,Polight ASA,273,2020-04-17,,2018-06-28,Pending,,"focusing lens|1,focus lens|1,deformable lens|19,flexible lens|4,tunable lens|25","polymer|15,transparent layer|9,curved substrate|2,flexible glass surface|4,effective focal length|50,squeezed|1,lens body|54,EFL|9,(EFL)|1","oil|2,fixed focus lens|1,voice coil motor|3,VCM |2","autofocus|4,auto focus|5,camera module|6,depth of field|1,folding mirror|21,video conferencing|1,telephoto|5,wide-angle image|3,digital zoom|1,time of flight|3,mobile phones|3,telephoto lens|1,(OIS)|3,OIS|8,(DOF)|1,DOF|1,EFL camera|1","=HYPERLINK(""https://patents.google.com/patent/CN111033344A/en"")",3,"CN109803071B,TW202115476A,US20210199930A1","CN1682525A,CN102713542A,CN102739935A,EP2781939A1,US20160033690A1,CN105830424A,US20160044247A1,WO2016189455A1"
8129,JP2018156114A,Optical device with piezoelectric actuated deformable membrane shaped as continuous crown portion,ステファン・モロー|Stephane Moreau|セバスチャン・ボリ|Sebastien Bolis,Webster Capital Llc,146,2018-10-04,2021-06-18,2015-12-10,Active,,"focus lens|2,liquid lens|13,variable focus lens|2","polymer|4,piezoelectric element|4,piezoelectric actuators|25,piezoelectric actuator|22","electrowetting|1,chamber|1,oil|2,flexible membrane|2,cavity|17","autofocus|2,auto focus|2","=HYPERLINK(""https://patents.google.com/patent/JP2018156114A/en"")",4,"FR2950153B1,FR2950154B1,US9360600B2,FR3015699B1,FR3019315B1,JP6187376B2,US9224022B2,US9890040B2,US20150376000A1,PT3170038T,FR3029644B1,KR102381748B1,EP3041058B1,FR3037152B1,WO2016202392A1,WO2017078189A1,TW201719916A,JP6485388B2,US10197787B2,TWI597704B,JP6878018B2,JP2020510245A,US11032455B2,JP6957271B2,US10677966B1,US10677967B1,CN108346683B,US11245065B1,US10962791B1,CN110661954A","US3641354A,JPH02178602A,JP2000081504A,JP2009503826A,JP2007149317A,JP2008122909A,WO2008100154A1,WO2009010559A1"
9031,US11221485B2,Dynamically controlled focal plane for optical waveguide-based displays,Jiayin Ma|Robert J. Groppo,flex ltd_fail,126,2020-05-28,2022-01-11,2019-11-22,Active,,"focusing lens|5,deformable lens|13,liquid lens|1,tunable lens|8,variable lens|75",,"voice coil motor|1,liquid crystal|3","AR|6,VR|1","=HYPERLINK(""https://patents.google.com/patent/US11221485B2/en"")",4,US20190187471A1,"US20040165284A1,US8040622B1,US20150309316A1,US20140043701A1,US20140071539A1,US20170307893A1,US20160344981A1,US20170068111A1,US20170115490A1,US20180270404A1,US20170299867A1,US20170336638A1,US20180284464A1,US20190187471A1"
9289,JP2017521718A,Adjustable microlens with variable structural elements,フェアー，ジョン|スパツチェック，トーマス|カルタショフ，ウラジミール,Polight ASA,178,2017-08-03,2020-10-14,2015-07-17,Active,,"adjustable lens|1,autofocus lens|2,deformable lens|24","polymer|13,piezoelectric element|5,lens body|28,piezoelectric actuator|16","oil|1,cavity|3","autofocus|3,auto focus|3,camera module|2,mobile phones|1,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/JP2017521718A/en"")",4,"JP7063921B2,US7017775B2,ES2561756T3,JP2020510245A,JP2020525821A,JP2021524936A,CN110132502B,TWI704389B,RU2746857C1",
9296,US20160033690A1,A transparent optical device element,Lars Henriksen,Polight ASA,180,2016-02-04,2017-02-28,2014-03-18,Active,,"adjustable lens|10,deformable lens|46,flexible lens|1,polymer lens|1,adaptive lens|1","polymer|98,thin, flexible glass surface|1,flexible glass surface|3,lens body|90","oil|51,cavity|4","autofocus|8,auto focus|9,camera module|1,mobile phones|2,digital camera|1","=HYPERLINK(""https://patents.google.com/patent/US20160033690A1/en"")",4,"US20170139178A1,US20190258084A1,CN111033344A,US11125979B2,US10064545B2,PT3170038T,WO2016118423A1,WO2017120475A1,JP2020525821A,WO2019002565A1,CA185871S,EP3709079B1,WO2020262430A1",US6450642B1
10386,WO2020009071A1,"Shake correction device, drive device, imaging device, and electronic apparatus",哲博 中田|啓 中丸|義夫 後藤|智哉 武井|一行 江嶋,Sony Corp,138,2020-01-09,,2018-07-04,,,autofocus lens|2,"polymer|12,autofocus actuator|10,piezoelectric actuator|2","oil|1,liquid crystal|1","autofocus|13,auto focus|13,mobile phones|1,imaging device|16","=HYPERLINK(""https://patents.google.com/patent/WO2020009071A1/en"")",5,CN112965318A,"JP2006245642A,JP2007158587A,JP2007192847A"
10858,CN110998374A,Adaptive lens,皮埃尔·克雷恩|弗拉基米尔·卡尔塔晓夫|尼古拉斯·塔拉罗恩,Polight ASA,326,2020-04-10,,2018-06-28,Pending,T-lens|1,"adjustable lens|4,focusing lens|1,focus lens|1,non-fluid lens|4,polymer lens|1,tunable lens|3,variable focus lens|1,adaptive lens|1","polymer|12,curved substrate|1,aspheric shape|1,pzt film|1,piezoelectric film|6,lens body|47,piezoelectric actuator|1","chamber|1,flexible membrane|4,voice coil motor|2,cavity|7,VCM |1","camera module|1,depth of field|1,mobile phones|3,mobile phone cameras|1,telescope|1,AR|1","=HYPERLINK(""https://patents.google.com/patent/CN110998374A/en"")",5,"WO2021249180A1,CN110266838A,WO2021023815A1,CN110908021B,CN110954978B,DE102020113832A1,WO2021259911A1","DE3712145A1,CN101715561A,WO2009010559A1,CN102317839A,CN102879900A,CN106170719A,WO2016009078A1,CN105223635A"
11072,JP6565127B2,Vehicle lighting,真也 星野|真也 星野,Stanley Electric Co Ltd,131,2016-12-22,2019-08-28,2016-05-19,Active,,"focus lens|4,convex lens|1,focal lens|6,aspherical lens|1,aspheric lens|2","piezoelectric element|3,piezoelectric actuators|248,lens body|1,piezoelectric actuator|24",,imaging device|6,"=HYPERLINK(""https://patents.google.com/patent/JP6565127B2/en"")",5,"JP6236745B2,JP6791644B2,KR20170129445A,EP3343092B1,JP6946054B2,EP3636490A4,JP7023672B2,KR102056169B1,WO2019120565A1,US10653002B2,JP7234042B2,FR3099541A1,EP3855067A1",
11502,CN112327463B,Miniature telephoto lens module and camera using the same,G·沙布岱|E·戈登堡,Corephotonics Ltd,104,2021-02-05,2022-10-14,2015-01-03,Active,,"plastic lens|7,integral lens|2","polymer|15,effective focal length|6,EFL|32,(EFL)|5",,"camera module|5,telephoto|79,mobile phone cameras|1,telephoto lens|61,digital camera|4,(OIS)|2,OIS|13,PDAs|1","=HYPERLINK(""https://patents.google.com/patent/CN112327463B/en"")",6,"US9185291B1,CN112327463B,TWI545365B,WO2017023211A1,KR102406869B1,TWI594037B,US10462370B2,US10976476B2,US10171738B1,EP3787274A4,WO2019237993A1,CN209593580U,KR102494407B1,CN114930799A,CN111289087A,US11190689B1",
11985,US20170239012A1,Digital-based medical devices,Robert J. Wood|Raymond A. Lia|Jon R. Salvati|Robert L. Vivenzio|Ian K. Edwards|Ervin Goldfain|Colin J. Wolff,Welch Allyn Inc,101,2017-08-24,2019-03-26,2019-02-08,Active,,"focusing lens|2,focus lens|6,liquid lens|18,variable lens|1,variable focus lens|6",,"oil|1,cavity|3","autofocus|1,auto focus|1,folding mirror|1,microscopes|1","=HYPERLINK(""https://patents.google.com/patent/US20170239012A1/en"")",6,"US20160073877A1,US20180263486A1,US10159409B2,US10229563B2,US10376141B2,US10413179B2,WO2019195328A1,WO2019213360A1,WO2019241083A1,US10602926B2,US10758119B2,US10799115B2,WO2020239650A1,US11045088B2,US11096574B2,US11147441B2,US10299668B2,US9913577B2,DE102012223691A1,US10327627B2,US9565996B2,US9215977B2,GB201308131D0,US9838645B2,US9075906B2,WO2015035229A2,US10078226B2,US10213098B2,ITBS20130169A1,US10028649B2,US9773151B2,US9392933B2,JP6465568B2,WO2015191954A1,USD756517S1,US9844314B2,US10524647B2,WO2016029032A1,US9675246B2,DE102014113682A1,US9999350B2,US10467839B2,US20160313499A1,WO2016112310A1,USD776275S1,USD778440S1,US10420538B2,US9867602B2,EP3053506A1,US10143371B2,US10594946B2,US10105051B2,US10939899B2,US10881387B2,EP3302292A4,EP3302223A4,CN104921693B,DE102015113338B4,US10129450B2,US10098529B2,US20170180614A1,US11166628B2,US11096627B2,US10400967B2,US10722621B2,AR106930A1,US10820792B2,US10296780B2,US10275644B2,JP6212833B1,US10334687B2,WO2018213492A1,GB2563240B,US20210145276A1,EP3654859A4,US10952599B2,US10278572B1,US10772488B2,US10441379B2,WO2019143668A1,EP3755234A4,US10799229B2,US11350025B2,GB201814071D0,US11197604B2,JP6459103B1,USD911521S1,US11308618B2,USD904607S1,US10653311B1,WO2021011855A1,US11395714B2,GB2586289B,JP2021113910A,US10959609B1,US10966702B1,USD926128S1,US10912459B1,EP3922167A1,US11222187B1,FI129077B,US20220175231A1,US11504001B2",
12342,US10424722B2,"Piezoelectric element, piezoelectric actuator, and electronic apparatus",Takanori Matsuda|Makoto Kubota|Kaoru Miura,Canon Inc,228,2017-06-01,2019-09-24,,Active,,"plastic lens|1,glass lens|1,variable lens|2","piezoelectric element|121,piezoelectric actuators|40,piezoelectric film|131,piezoelectric actuator|43",chamber|9,,"=HYPERLINK(""https://patents.google.com/patent/US10424722B2/en"")",6,"US20170373244A1,US11119194B2,JP2018079589A,US11272080B2,US11073914B2,GB2582752A,GB2582753A,GB2582754A,GB2582755A,KR102222727B1","US6744204B2,US7033521B2,US20110012050A1,US8529785B2,US8980117B2,US8547001B2,US9082975B2,JP2011243722A,US9231188B2,US20160104833A1,US9306149B2,US20140145106A1,US9082976B2,US9252685B2,US9022531B2,US9022534B2,US9712748B2,US9981292B2,US20170256700A1,US20160204336A1,US20160225976A1,US20160284972A1,US20170155034A1,US20170155036A1,US9893268B2,US20170155037A1"
12519,WO2022233289A1,"Camera module, optical actuator, photosensitive assembly, and manufacturing method therefor",赵波杰|王明珠|叶林敏|戎琦|阙嘉耀|傅强|黄桢|方银丽|陈卓|袁栋立|郑雪莹|冯心如,Sunny Optical,123,2022-11-10,,,,,"focusing lens|1,single lens|2","polymer|1,piezoelectric element|404,squeezed|1,piezoelectric actuator|5,LDS|6","voice coil motor|6,cavity|2","autofocus|1,auto focus|2,camera module|162,miniaturized design|2,video cameras|1,periscope |38,(OIS)|2,OIS|3","=HYPERLINK(""https://patents.google.com/patent/WO2022233289A1/en"")",6,,"CN1623240A,CN1677151A,CN1837882A,JP2008040240A,JP2008145894A,US20100245966A1,CN102998795A,JP2013083769A,CN103246059A,CN105793753A,CN107783243A,CN108353131A,CN107462963A,CN110959136A,CN108777761A,CN110839120A,CN111355872A,CN111474670A,CN111698398A,CN112055102A,CN112351158A,CN110730285A"
12910,CN113747052A,Focusing tracking system and method,韩宇星|温江涛|李吉生,Tsinghua University,107,2021-12-03,,,Pending,,"adjustable-focus lens|12,focusing lens|17,focus lens|4,variable focus lens|1",,,"auto focus|4,depth of field|4","=HYPERLINK(""https://patents.google.com/patent/CN113747052A/en"")",7,,"US20060001763A1,CN205920270U,CN109491079A"
